f,C_mag,C_phase
0.000774263682681127,7.83985214902347,2.63261856649501
0.000788672861561415,7.76883928611355,2.77985187287402
0.000803350197712473,7.69475206449138,2.93696652354674
0.000818300681586739,7.61744177814816,3.10473919374022
0.000833529396509819,7.53675148867069,3.28401883477545
0.000849041520408874,7.45251553776342,3.47573469359816
0.000864842327573172,7.36455904044933,3.68090538043225
0.000880937190447399,7.27269736235413,3.90064914174457
0.000897331581458352,7.17673558620772,4.13619552189914
0.000914031074875623,7.0764679750063,4.38889862773669
0.000931041348706907,6.97167744235159,4.66025224664975
0.000948368186628592,6.86213504455989,4.95190711150485
0.000966017479952264,6.74759951453845,5.26569065605827
0.000983995229627823,6.62781686458014,5.60362966352727
0.00100230754828387,6.50252009469639,5.96797627994977
0.00102096066230605,6.37142905563978,6.36123794421587
