time,w_g
10.8125,-3.03543055982593e-06
10.825,-2.95929814919969e-06
10.8375,-2.86093372061066e-06
10.85,-2.74118223492167e-06
10.8625,-2.60082684445505e-06
10.875,-2.44128542120769e-06
10.8875,-2.26399188132288e-06
10.9,-2.07065684421451e-06
10.9125,-1.86312213970201e-06
10.925,-1.64339224219518e-06
10.9375,-1.41368057152637e-06
10.95,-1.17611215435813e-06
10.9625,-9.33118916752916e-07
10.975,-6.86862885838738e-07
10.9875,-4.39641373138201e-07
11,-1.95013473375785e-07
11.0125,4.59105935670892e-08
11.025,2.80325615827412e-07
11.0375,5.06098737924481e-07
11.05,7.21108634933217e-07
11.0625,9.23488855509072e-07
11.075,1.1112628680611e-06
11.0875,1.28294217085669e-06
11.1,1.43711942606892e-06
11.1125,1.57263873891972e-06
11.125,1.68857414934557e-06
11.1375,1.78418339727249e-06
11.15,1.85900361587201e-06
11.1625,1.91283234818714e-06
11.175,1.94575583061126e-06
11.1875,1.95809200670919e-06
11.2,1.95039492732698e-06
11.2125,1.92347586164048e-06
11.225,1.87837132581087e-06
11.2375,1.81632220160786e-06
11.25,1.7387777808469e-06
11.2625,1.64737919491238e-06
11.275,1.54387447551224e-06
11.2875,1.43025931831436e-06
11.3,1.30845237139917e-06
11.3125,1.18078020295384e-06
11.325,1.04948908778335e-06
11.3375,9.16277014177813e-07
11.35,7.83750161875914e-07
11.3625,6.54035090466514e-07
11.375,5.2928637572619e-07
11.3875,4.11566438544077e-07
11.4,3.02868682986209e-07
11.4125,2.05020620577809e-07
11.425,1.19794061625872e-07
11.4375,4.86011978834224e-08
11.45,-7.1521604933219e-09
11.4625,-4.62892733381282e-08
11.475,-6.79057427075248e-08
11.4875,-7.12946412270551e-08
11.5,-5.59789770583547e-08
11.5125,-2.17543429666018e-08
11.525,3.13771348845834e-08
11.5375,1.03095461809575e-07
11.55,1.93041049538509e-07
11.5625,3.00161408073484e-07
11.575,4.24153958035149e-07
11.5875,5.62096846418088e-07
11.6,7.1479118788502e-07
11.6125,8.81344707722179e-07
11.625,1.0567999047438e-06
11.6375,1.24152315023821e-06
11.65,1.43287200118447e-06
11.6625,1.62898620282016e-06
11.675,1.82762947538324e-06
11.6875,2.0266829220186e-06
11.7,2.22392956002659e-06
11.7125,2.41719430588551e-06
11.725,2.60430631379585e-06
11.7375,2.78318762730256e-06
11.75,2.95183246145882e-06
11.7625,3.10834735826333e-06
11.775,3.25097574883261e-06
11.7875,3.37810642483645e-06
11.8,3.48833082511073e-06
11.8125,3.58039222613952e-06
11.825,3.65328020475303e-06
11.8375,3.70615629029293e-06
11.85,3.73845208973856e-06
11.8625,3.7498178563612e-06
11.875,3.74013035828611e-06
11.8875,3.70948512995554e-06
11.9,3.65825104986445e-06
11.9125,3.58703212099353e-06
11.925,3.49659848013948e-06
11.9375,3.3880015196118e-06
11.95,3.26244864097774e-06
11.9625,3.12137973498711e-06
11.975,2.96634215945844e-06
11.9875,2.79904569978789e-06
12,2.62135539738667e-06
12.0125,2.43522305232942e-06
12.025,2.24267706272259e-06
12.0375,2.04581836498404e-06
12.05,1.84677269392664e-06
12.0625,1.64768355776551e-06
12.075,1.45064800561583e-06
12.0875,1.25779943806475e-06
12.1,1.07096219530744e-06
12.1125,8.92374161157968e-07
12.125,7.23139085371402e-07
12.1375,5.6721690365214e-07
12.15,4.2247066673445e-07
12.1625,2.91452259187509e-07
12.175,1.77121171730224e-07
12.1875,7.87238718688113e-08
12.2,-2.36783182950122e-09
12.2125,-6.58863303943457e-08
12.225,-1.11447174980465e-07
12.2375,-1.39029901136198e-07
12.25,-1.48868766539051e-07
12.2625,-1.41223937912969e-07
12.275,-1.17032193571168e-07
12.2875,-7.64373794082689e-08
12.3,-2.26058366813329e-08
12.3125,4.66366675734881e-08
12.325,1.28835177717473e-07
12.3375,2.20339110694459e-07
12.35,3.21386256934383e-07
12.3625,4.29492999910954e-07
12.375,5.43033314775221e-07
12.3875,6.59883058725935e-07
12.4,7.7807590097898e-07
12.4125,8.95620624552009e-07
12.425,1.01047222353541e-06
12.4375,1.12061504206107e-06
12.45,1.22412460025395e-06
12.4625,1.31912315433523e-06
12.475,1.40388400767621e-06
12.4875,1.47673298171393e-06
12.5,1.5361625220523e-06
12.5125,1.5808381147912e-06
12.525,1.60960483052065e-06
12.5375,1.62149715153055e-06
12.55,1.61570649357059e-06
12.5625,1.59167647408054e-06
12.575,1.54909019560513e-06
12.5875,1.48782928396852e-06
12.6,1.40797767064851e-06
12.6125,1.30987494172481e-06
12.625,1.19403361685829e-06
12.6375,1.0612629478955e-06
12.65,9.12459267336282e-07
12.6625,7.48805930848265e-07
12.675,5.71603488708375e-07
12.6875,3.82345725164651e-07
12.7,1.82645980058558e-07
12.7125,-2.56808128674918e-08
12.725,-2.40845212795109e-07
12.7375,-4.60824392448662e-07
12.75,-6.83737607817414e-07
12.7625,-9.07376010079226e-07
12.775,-1.12945881113664e-06
12.7875,-1.34862554561181e-06
12.8,-1.56244054686947e-06
12.8125,-1.76901349997466e-06
12.825,-1.96644567771081e-06
12.8375,-2.15299373326175e-06
12.85,-2.32703172854683e-06
12.8625,-2.48704695811751e-06
12.875,-2.63171329713112e-06
12.8875,-2.75980363984608e-06
12.9,-2.87037228712256e-06
12.9125,-2.9626685643184e-06
12.925,-3.03612190243321e-06
12.9375,-3.09034441334163e-06
12.95,-3.1252090200885e-06
12.9625,-3.14080656514355e-06
12.975,-3.13744037744203e-06
12.9875,-3.11558054820909e-06
13,-3.07598771327243e-06
13.0125,-3.01955668944475e-06
13.025,-2.94737706534385e-06
13.0375,-2.86070735137477e-06
13.05,-2.76102157599242e-06
13.0625,-2.64986439429676e-06
13.075,-2.52897858661832e-06
13.0875,-2.4000843617724e-06
13.1,-2.26504813204541e-06
13.1125,-2.12582137036891e-06
13.125,-1.98433765608182e-06
13.1375,-1.84257879897527e-06
13.15,-1.70246613299921e-06
13.1625,-1.56591876094771e-06
13.175,-1.4348148021572e-06
13.1875,-1.31094449325724e-06
13.2,-1.19585288779973e-06
13.2125,-1.0911803654833e-06
13.225,-9.98052735147535e-07
13.2375,-9.16652344224211e-07
13.25,-8.52101498357359e-07
13.2625,-8.01150250795273e-07
13.275,-7.65779817991306e-07
13.2875,-7.46617893262994e-07
13.3,-7.43745879761569e-07
13.3125,-7.57304121198371e-07
13.325,-7.8709966336285e-07
13.3375,-8.33011296712425e-07
13.35,-8.93891290047692e-07
13.3625,-9.71342911663544e-07
13.375,-1.05961266917279e-06
13.3875,-1.1610603642512e-06
13.4,-1.2745344364753e-06
13.4125,-1.39741508029739e-06
13.425,-1.52870482291707e-06
13.4375,-1.66649950429055e-06
13.45,-1.80916624837288e-06
13.4625,-1.95478919810817e-06
13.475,-2.10151581196058e-06
13.4875,-2.24739195246965e-06
13.5,-2.39056367512746e-06
13.5125,-2.52916149665571e-06
13.525,-2.66129189611771e-06
13.5375,-2.78515037067851e-06
13.55,-2.89904444147237e-06
13.5625,-3.00137488741618e-06
13.575,-3.09068859662625e-06
13.5875,-3.16564268175054e-06
13.6,-3.22501664516576e-06
13.6125,-3.26784933357498e-06
13.625,-3.29328212308729e-06
13.6375,-3.30068127977693e-06
13.65,-3.28958904753999e-06
13.6625,-3.25981033668965e-06
13.675,-3.21132443995069e-06
13.6875,-3.14427088505299e-06
13.7,-3.05909783895295e-06
13.7125,-2.95634526783534e-06
13.725,-2.836833642455e-06
13.7375,-2.70153770934426e-06
13.75,-2.55156185372061e-06
13.7625,-2.38825448692352e-06
13.775,-2.21302413006154e-06
13.7875,-2.02746438319033e-06
13.8,-1.83320660175601e-06
13.8125,-1.63208227418735e-06
13.825,-1.42588625156005e-06
13.8375,-1.21651149831891e-06
13.85,-1.00590534623042e-06
13.8625,-7.9598914441846e-07
13.875,-5.88640328800411e-07
13.8875,-3.85706766138272e-07
13.9,-1.89035065330911e-07
13.9125,-1.02018989926933e-10
13.925,1.78940929397607e-07
13.9375,3.48127085404871e-07
13.95,5.03968210450637e-07
13.9625,6.45621791286304e-07
13.975,7.73533332890615e-07
13.9875,8.85677555432146e-07
14,9.8186481329138e-07
14.0125,1.06142308292715e-06
14.025,1.12415633662557e-06
14.0375,1.16992599155781e-06
14.05,1.19890353161903e-06
14.0625,1.21141342251325e-06
14.075,1.20792060097047e-06
14.0875,1.18917840839754e-06
14.1,1.15605472300726e-06
14.1125,1.10960372140774e-06
14.125,1.05100354427094e-06
14.1375,9.81609107410353e-07
14.15,9.02877021883002e-07
14.1625,8.16372036087356e-07
14.175,7.23743916122496e-07
14.1875,6.26695124024329e-07
14.2,5.27006112172366e-07
14.2125,4.26406701604867e-07
14.225,3.26820425818681e-07
14.2375,2.30041696572333e-07
14.25,1.37412794905148e-07
14.2625,5.08985092083236e-08
14.275,-2.79270067195689e-08
14.2875,-9.76233785193851e-08
14.3,-1.56762406469645e-07
14.3125,-2.04124553201317e-07
14.325,-2.38614699456712e-07
14.3375,-2.59287443896489e-07
14.35,-2.65386625133781e-07
14.3625,-2.56323387218381e-07
14.375,-2.3168451554041e-07
14.3875,-1.91264355086418e-07
14.4,-1.35050521269289e-07
14.4125,-6.32165246437822e-08
14.425,2.38757287876381e-08
14.4375,1.256631570322e-07
14.45,2.41414764098299e-07
14.4625,3.70212874006552e-07
14.475,5.11004595691349e-07
14.4875,6.625783282159e-07
14.5,8.23532728553212e-07
14.5125,9.92509692840753e-07
14.525,1.16701479821962e-06
14.5375,1.34784131489316e-06
14.55,1.53097924928731e-06
14.5625,1.7151233321018e-06
14.575,1.89886007633683e-06
14.5875,2.08019292597661e-06
14.6,2.25743622793985e-06
14.6125,2.42881539090006e-06
14.625,2.59266354389888e-06
14.6375,2.74737226092299e-06
14.65,2.89147008941878e-06
14.6625,3.02357090661539e-06
14.675,3.14240746528678e-06
14.6875,3.24686098699997e-06
14.7,3.33596715755441e-06
14.7125,3.40894578126111e-06
14.725,3.46518200827476e-06
14.7375,3.50423270828212e-06
14.75,3.52582403758346e-06
14.7625,3.52990660523402e-06
14.775,3.51662146411239e-06
14.7875,3.48626707934204e-06
14.8,3.43936205889751e-06
14.8125,3.37654637959309e-06
14.825,3.29866392006139e-06
14.8375,3.20670086476934e-06
14.85,3.10178891248691e-06
14.8625,2.98519542067069e-06
14.875,2.85831879702543e-06
14.8875,2.72263058592846e-06
14.9,2.57969628292376e-06
14.9125,2.43116827710697e-06
14.925,2.27869158965525e-06
14.9375,2.12399529627925e-06
14.95,1.96878900029224e-06
14.9625,1.8147290352855e-06
14.975,1.66352354932783e-06
14.9875,1.51675099809478e-06
15,1.37594140590895e-06
15.0125,1.24257771616535e-06
15.025,1.11799955031547e-06
15.0375,1.00343465376079e-06
15.05,8.99966789953458e-07
15.0625,8.08550128815576e-07
15.075,7.29977774671377e-07
15.0875,6.64864837740842e-07
15.1,6.13670487965614e-07
15.1125,5.76688639057981e-07
15.125,5.54017240128596e-07
15.1375,5.45575904023236e-07
15.15,5.511119603455e-07
15.1625,5.70183078741449e-07
15.175,6.02219864636417e-07
15.1875,6.46429925367155e-07
15.2,7.0191494339083e-07
15.2125,7.67635260885122e-07
15.225,8.42407181972875e-07
15.2375,9.24951810474479e-07
15.25,1.01387018414852e-06
15.2625,1.10769628405985e-06
15.275,1.2049043125597e-06
15.2875,1.30392571573352e-06
15.3,1.40314578661751e-06
15.3125,1.50096826473151e-06
15.325,1.5957927369316e-06
15.3375,1.68605553637184e-06
15.35,1.77024190909777e-06
15.3625,1.84690462749285e-06
15.375,1.9146676058006e-06
15.3875,1.97228649618083e-06
15.4,2.0185921387982e-06
15.4125,2.05257538595923e-06
15.425,2.07335905196788e-06
15.4375,2.08020639208371e-06
15.45,2.07254325501751e-06
15.4625,2.04996022479551e-06
15.475,2.01220677442116e-06
15.4875,1.95923178755677e-06
15.5,1.89112499826747e-06
15.5125,1.80817680731395e-06
15.525,1.7108097685545e-06
15.5375,1.59961326954915e-06
15.55,1.47537166587867e-06
15.5625,1.33896620470738e-06
15.575,1.19143468192681e-06
15.5875,1.03394744769985e-06
15.6,8.67786406452918e-07
15.6125,6.94308435936515e-07
15.625,5.14942350764565e-07
15.6375,3.31198995164851e-07
15.65,1.44645233085234e-07
15.6625,-4.31371688714221e-08
15.675,-2.30579126966517e-07
15.6875,-4.16085537446557e-07
15.7,-5.98104386435586e-07
15.7125,-7.75072149188593e-07
15.725,-9.45674172056842e-07
15.7375,-1.10782985508093e-06
15.75,-1.26160104551264e-06
15.7625,-1.40503913150247e-06
15.775,-1.53690006319592e-06
15.7875,-1.65655466423121e-06
15.8,-1.76306109447066e-06
15.8125,-1.85585984225051e-06
15.825,-1.93442738151901e-06
15.8375,-1.99841598551682e-06
15.85,-2.04770971144896e-06
15.8625,-2.08229475207246e-06
15.875,-2.10231753478869e-06
15.8875,-2.10812435612839e-06
15.9,-2.10015413717288e-06
15.9125,-2.07905106058469e-06
15.925,-2.04559408749645e-06
15.9375,-2.00068203106984e-06
15.95,-1.94528844108854e-06
15.9625,-1.88062247368351e-06
15.975,-1.80787350802382e-06
15.9875,-1.72831792063702e-06
16,-1.64334831441773e-06
16.0125,-1.5543433673736e-06
16.025,-1.46281821399103e-06
16.0375,-1.3701572288541e-06
16.05,-1.27780528554067e-06
16.0625,-1.18729987078676e-06
16.075,-1.09997359662394e-06
16.0875,-1.01711619422443e-06
16.1,-9.40094600155103e-07
16.1125,-8.70045359114791e-07
16.125,-8.080847025549e-07
16.1375,-7.55228779124522e-07
16.15,-7.12292228749548e-07
16.1625,-6.8000374056303e-07
16.175,-6.58946566203372e-07
16.1875,-6.4958465178601e-07
16.2,-6.52233324790394e-07
16.2125,-6.67033331006314e-07
16.225,-6.94027253511502e-07
16.2375,-7.3303159647094e-07
16.25,-7.83711665612995e-07
16.2625,-8.45605210346565e-07
16.275,-9.18185059987311e-07
16.2875,-1.00064721240697e-06
16.3,-1.09220033309762e-06
16.3125,-1.19182015418529e-06
16.325,-1.29842059955893e-06
16.3375,-1.4108749910954e-06
16.35,-1.52801278318854e-06
16.3625,-1.64848276271301e-06
16.375,-1.77091816539777e-06
16.3875,-1.89398485697729e-06
16.4,-2.01624508517843e-06
16.4125,-2.13629306581125e-06
16.425,-2.25280501880974e-06
16.4375,-2.3644538197396e-06
16.45,-2.46992885500394e-06
16.4625,-2.5679929550687e-06
16.475,-2.65748940686136e-06
16.4875,-2.73734159756669e-06
16.5,-2.80663125535703e-06
16.5125,-2.86451144597842e-06
16.525,-2.91024307270885e-06
16.5375,-2.94320127976016e-06
16.55,-2.96291065335729e-06
16.5625,-2.96910085418093e-06
16.575,-2.96157463307216e-06
16.5875,-2.94030720604459e-06
16.6,-2.90537946713246e-06
16.6125,-2.85704098372621e-06
16.625,-2.79573572931504e-06
16.6375,-2.7219762537618e-06
16.65,-2.63644848708006e-06
16.6625,-2.53991430262042e-06
16.675,-2.43326194716814e-06
16.6875,-2.31747281182423e-06
16.7,-2.19363474285466e-06
16.7125,-2.06291350597152e-06
16.725,-1.92661327759723e-06
16.7375,-1.78588464273541e-06
16.75,-1.64212283602805e-06
16.7625,-1.49660180914845e-06
16.775,-1.35067351447106e-06
16.7875,-1.2056944391433e-06
16.8,-1.06296731971122e-06
16.8125,-9.23679326150594e-07
16.825,-7.89047864265174e-07
16.8375,-6.60188912397316e-07
16.85,-5.38189436479622e-07
16.8625,-4.24009043406755e-07
16.875,-3.18485758870516e-07
16.8875,-2.22385534809395e-07
16.9,-1.36333883336976e-07
16.9125,-6.08351652760379e-08
16.925,3.74897417776908e-09
16.9375,5.71597135138695e-08
16.95,9.92867453817559e-08
16.9625,1.30177715051171e-07
16.975,1.49988755928774e-07
16.9875,1.59028895217368e-07
17,1.57682106547239e-07
17.0125,1.46553201354198e-07
17.025,1.26217506845436e-07
17.0375,9.74533689652298e-08
17.05,6.11449944471307e-08
17.0625,1.82401460395053e-08
17.075,-3.02678973881398e-08
17.0875,-8.32808484621131e-08
17.1,-1.39690268964914e-07
17.1125,-1.98334649606152e-07
17.125,-2.5800332872089e-07
17.1375,-3.17547924008898e-07
17.15,-3.75776376109867e-07
17.1625,-4.31511623751542e-07
17.175,-4.8363088087129e-07
17.1875,-5.31074096730895e-07
17.2,-5.72807769362115e-07
17.2125,-6.07909826919239e-07
17.225,-6.35442730979602e-07
17.2375,-6.54690330934893e-07
17.25,-6.64974139369777e-07
17.2625,-6.65708247150022e-07
17.275,-6.56466298673385e-07
17.2875,-6.36893423310609e-07
17.3,-6.06789916798757e-07
17.3125,-5.66074436682255e-07
17.325,-5.14788174903638e-07
17.3375,-4.53102054828126e-07
17.35,-3.81295137437537e-07
17.3625,-2.99791692178356e-07
17.375,-2.09110378293772e-07
17.3875,-1.09892633329825e-07
17.4,-2.84938067474261e-09
17.4125,1.11173262238376e-07
17.425,2.31271563179348e-07
17.4375,3.56482298589511e-07
17.45,4.85758271951632e-07
17.4625,6.18027746341945e-07
17.475,7.52130025526932e-07
17.4875,8.86832199405355e-07
17.5,1.02149850876466e-06
17.5125,1.15432005197509e-06
17.525,1.28441924429768e-06
17.5375,1.41070802652786e-06
17.55,1.53211570651428e-06
17.5625,1.64763563520659e-06
17.575,1.75629617164368e-06
17.5875,1.85726399933661e-06
17.6,1.94973146980024e-06
17.6125,2.03300082952745e-06
17.625,2.10648933343679e-06
17.6375,2.16969882103352e-06
17.65,2.22224521687966e-06
17.6625,2.26386355147954e-06
17.675,2.29440144882184e-06
17.6875,2.3138495323004e-06
17.7,2.32228328862003e-06
17.7125,2.31989453986264e-06
17.725,2.30699389906797e-06
17.7375,2.28400650779863e-06
17.75,2.25144610158664e-06
17.7625,2.20992457498449e-06
17.775,2.16015656284473e-06
17.7875,2.10292167345712e-06
17.8,2.03906407028096e-06
17.8125,1.96949472871688e-06
17.825,1.89519328049204e-06
17.8375,1.81713222009635e-06
17.85,1.73633271636551e-06
17.8625,1.65383747870546e-06
17.875,1.57068501470529e-06
17.8875,1.4878974979714e-06
17.9,1.40647479024124e-06
17.9125,1.32739592904391e-06
17.925,1.25158330719687e-06
17.9375,1.17991373749828e-06
17.95,1.11319664850799e-06
17.9625,1.05216415320683e-06
17.975,9.9747597121776e-07
17.9875,9.49696695237886e-07
18,9.09302530880576e-07
18.0125,8.76667431749672e-07
18.025,8.52043508329436e-07
18.0375,8.35618422166117e-07
18.05,8.27441780057562e-07
18.0625,8.27472524327566e-07
18.075,8.35551267848137e-07
18.0875,8.51435509310495e-07
18.1,8.74779249914893e-07
18.1125,9.05119224203943e-07
18.125,9.41923410728275e-07
18.1375,9.8458357137942e-07
18.15,1.03242166215637e-06
18.1625,1.08466775427406e-06
18.175,1.14051449163559e-06
18.1875,1.19910305356038e-06
18.2,1.25954454202787e-06
18.2125,1.3209073831884e-06
18.225,1.38226978887218e-06
18.2375,1.44269837338317e-06
18.25,1.50125176966014e-06
18.2625,1.55703285276117e-06
18.275,1.60916670106022e-06
18.2875,1.65679424613384e-06
18.3,1.69912378459299e-06
18.3125,1.73543912447606e-06
18.325,1.76505765558577e-06
18.3375,1.78737425262406e-06
18.35,1.80188578354456e-06
18.3625,1.80814792532535e-06
18.375,1.80582900871666e-06
18.3875,1.79466855869469e-06
18.4,1.77452945772758e-06
18.4125,1.74536238602833e-06
18.425,1.70720747507054e-06
18.4375,1.66019899858159e-06
18.45,1.60456420569964e-06
18.4625,1.54064483733366e-06
18.475,1.46884949624667e-06
18.4875,1.38966532749804e-06
18.5,1.30367626103798e-06
18.5125,1.21151673586799e-06
18.525,1.11389119501515e-06
18.5375,1.01156317289006e-06
18.55,9.05326164896654e-07
18.5625,7.96020655467183e-07
18.575,6.8451876463555e-07
18.5875,5.7170481499954e-07
18.6,4.58457697532849e-07
18.6125,3.45668546009842e-07
18.625,2.34207176395639e-07
18.6375,1.24920221683638e-07
18.65,1.86307922991838e-08
18.6625,-8.38862257585312e-08
18.675,-1.81909474023306e-07
18.6875,-2.74767577438025e-07
18.7,-3.61848566935959e-07
18.7125,-4.42601895294715e-07
18.725,-5.16589915979816e-07
18.7375,-5.83420349613016e-07
18.75,-6.42808088072794e-07
18.7625,-6.94555129800127e-07
18.775,-7.38455665221222e-07
18.7875,-7.74640158550231e-07
18.8,-8.02568278179179e-07
18.8125,-8.23553938029097e-07
18.825,-8.37024519206463e-07
18.8375,-8.43212582941136e-07
18.85,-8.4275966700241e-07
18.8625,-8.35985977242421e-07
18.875,-8.23475541283041e-07
18.8875,-8.05794242185269e-07
18.9,-7.83540529935017e-07
18.9125,-7.57415539343082e-07
18.925,-7.28108652330333e-07
18.9375,-6.96345721338632e-07
18.95,-6.62867639282375e-07
18.9625,-6.28442830563066e-07
18.975,-5.93841098930094e-07
18.9875,-5.59781475813401e-07
19,-5.2700633553735e-07
19.0125,-4.96241035669136e-07
19.025,-4.68137399837475e-07
19.0375,-4.43318888171569e-07
19.05,-4.22378983962028e-07
19.0625,-4.05810290020558e-07
19.075,-3.94070422839881e-07
19.0875,-3.87587595919534e-07
19.1,-3.86687925522551e-07
19.1125,-3.91555398126197e-07
19.125,-4.02425657314224e-07
19.1375,-4.19374340521339e-07
19.15,-4.42441340679154e-07
19.1625,-4.71567057843248e-07
19.175,-5.06606910845944e-07
19.1875,-5.47345303696223e-07
19.2,-5.93465652544321e-07
19.2125,-6.44665848131846e-07
19.225,-7.0053054999115e-07
19.2375,-7.60557711920682e-07
19.25,-8.24208256849438e-07
19.2625,-8.90929332719994e-07
19.275,-9.60096870824177e-07
19.2875,-1.03107101724517e-06
19.3,-1.10318663586618e-06
19.3125,-1.17576441481575e-06
19.325,-1.24811056516128e-06
19.3375,-1.31948270580102e-06
19.35,-1.38923952356708e-06
19.3625,-1.45669790436802e-06
19.375,-1.52114324890002e-06
19.3875,-1.58201808202819e-06
19.4,-1.63878864274413e-06
19.4125,-1.69080790356026e-06
19.425,-1.73758596022118e-06
19.4375,-1.77867365397694e-06
19.45,-1.81372969705972e-06
19.4625,-1.84240257019668e-06
19.475,-1.86446811049717e-06
19.4875,-1.87969313512774e-06
19.5,-1.88802998744273e-06
19.5125,-1.88940160696243e-06
19.525,-1.88376328465341e-06
19.5375,-1.87128076887628e-06
19.55,-1.85212304728019e-06
19.5625,-1.82646732224677e-06
19.575,-1.79464033702532e-06
19.5875,-1.75701163735239e-06
19.6,-1.71390991838309e-06
19.6125,-1.66586234157334e-06
19.625,-1.61337271615728e-06
19.6375,-1.55693228234478e-06
19.65,-1.49712793977532e-06
19.6625,-1.4345834976391e-06
19.675,-1.36986837393223e-06
19.6875,-1.30359202062396e-06
19.7,-1.23640895640471e-06
19.7125,-1.16895342037487e-06
19.725,-1.10180025154376e-06
19.7375,-1.03556867072777e-06
19.75,-9.7083814370519e-07
19.7625,-9.0815978033422e-07
19.775,-8.47996597283178e-07
19.7875,-7.90812821671035e-07
19.8,-7.37081110222322e-07
19.8125,-6.87130717407407e-07
19.825,-6.41245026622967e-07
19.8375,-5.99728470098597e-07
19.85,-5.62777027287013e-07
19.8625,-5.30512924700812e-07
19.875,-5.03003520213318e-07
19.8875,-4.80309159433121e-07
19.9,-4.62336640244918e-07
19.9125,-4.48991826768661e-07
19.925,-4.40144210326902e-07
19.9375,-4.3552258445314e-07
19.95,-4.34887358086734e-07
19.9625,-4.37936656986121e-07
19.975,-4.4427980973956e-07
19.9875,-4.53526056376419e-07
20,-4.65258518197858e-07
20.0125,-4.78983981481334e-07
20.025,-4.94203685387546e-07
20.0375,-5.10463780087032e-07
20.05,-5.27226556943632e-07
20.0625,-5.43974076591975e-07
20.075,-5.60231975926944e-07
20.0875,-5.75463449928443e-07
20.1,-5.89174030794487e-07
20.1125,-6.00894110130039e-07
20.125,-6.1019143279039e-07
20.1375,-6.16640185860763e-07
20.15,-6.19838675069278e-07
20.1625,-6.19480835065541e-07
20.175,-6.15239437109062e-07
20.1875,-6.06885696645767e-07
20.2,-5.94183118418616e-07
20.2125,-5.77021214463966e-07
20.225,-5.55282233780409e-07
20.2375,-5.28947388829876e-07
20.25,-4.97991811351913e-07
20.2625,-4.62490422903416e-07
20.275,-4.22552033310981e-07
20.2875,-3.78350732328388e-07
20.3,-3.30093382359992e-07
20.3125,-2.78063180625654e-07
20.325,-2.22530842436527e-07
20.3375,-1.63855490427963e-07
20.35,-1.02421797223639e-07
20.3625,-3.86263997320563e-08
20.375,2.71016436417578e-08
20.3875,9.43047960419422e-08
20.4,1.62492671885438e-07
20.4125,2.31203962230836e-07
20.425,2.99954600836467e-07
20.4375,3.68338022776513e-07
20.45,4.35714054470438e-07
20.4625,5.0170352803601e-07
20.475,5.65884720870851e-07
20.4875,6.27796990979502e-07
20.5,6.87047900976188e-07
20.5125,7.43281252610292e-07
20.525,7.96172150792385e-07
20.5375,8.45400973415626e-07
20.55,8.90710454728696e-07
20.5625,9.31900335033183e-07
20.575,9.68780419303873e-07
20.5875,1.00123382921694e-06
20.6,1.02918733176768e-06
20.6125,1.05262410504798e-06
20.625,1.07154549417668e-06
20.6375,1.08600379631084e-06
20.65,1.0961145113574e-06
20.6625,1.10205868633307e-06
20.675,1.10395091779421e-06
20.6875,1.10206089210678e-06
20.7,1.09665461033819e-06
20.7125,1.08802102359005e-06
20.725,1.07647303257295e-06
20.7375,1.0623548798222e-06
20.75,1.04602905587057e-06
20.7625,1.02786469232714e-06
20.775,1.00825443634815e-06
20.7875,9.8758898386598e-07
20.8,9.6623887516298e-07
20.8125,9.4460403173711e-07
20.825,9.23051027455317e-07
20.8375,9.01950923739671e-07
20.85,8.81653858871669e-07
20.8625,8.6247767507248e-07
20.875,8.44727087294996e-07
20.8875,8.28668825663832e-07
20.9,8.1455315487597e-07
20.9125,8.02571121201628e-07
20.925,7.92925297801768e-07
20.9375,7.85729847503565e-07
20.95,7.81085347650492e-07
20.9625,7.79055143353389e-07
20.975,7.79660611645468e-07
20.9875,7.82883007715276e-07
21,7.88661722945787e-07
21.0125,7.9690706507726e-07
21.025,8.0748603070437e-07
21.0375,8.20237732936203e-07
21.05,8.34965547747427e-07
21.0625,8.51454676103467e-07
21.075,8.69441967970774e-07
21.0875,8.88661639620334e-07
21.1,9.08823397181926e-07
21.1125,9.29635696245485e-07
21.125,9.50762102041181e-07
21.1375,9.71892115667046e-07
21.15,9.92697975137958e-07
21.1625,1.01285284223209e-06
21.175,1.03203762381784e-06
21.1875,1.04993990869249e-06
21.2,1.06624657798521e-06
21.2125,1.08068439311116e-06
21.225,1.0929892081236e-06
21.2375,1.10289971858545e-06
21.25,1.11020606172662e-06
21.2625,1.11471346041048e-06
21.275,1.11625326754993e-06
21.2875,1.1146926660998e-06
21.3,1.1099312182422e-06
21.3125,1.1018951990666e-06
21.325,1.09056033976269e-06
21.3375,1.07590781204524e-06
21.35,1.05798200477968e-06
21.3625,1.03683641625826e-06
21.375,1.01255863640996e-06
21.3875,9.85288343598264e-07
21.4,9.55181528801861e-07
21.4125,9.22404666963274e-07
21.425,8.87167872755899e-07
21.4375,8.49701359178361e-07
21.45,8.10230822124202e-07
21.4625,7.69032525454258e-07
21.475,7.26374059370177e-07
21.4875,6.82537504083163e-07
21.5,6.37814672303951e-07
21.5125,5.92497884922513e-07
21.525,5.468770145505e-07
21.5375,5.01242283841893e-07
21.55,4.55865710169638e-07
21.5625,4.11016696727111e-07
21.575,3.66972275616891e-07
21.5875,3.23970936324332e-07
21.6,2.82216035712183e-07
21.6125,2.41933915565611e-07
21.625,2.03308558713283e-07
21.6375,1.66488314057189e-07
21.65,1.31602707691194e-07
21.6625,9.87725354517913e-08
21.675,6.80696084976234e-08
21.6875,3.95549367440718e-08
21.7,1.32565675923789e-08
21.7125,-1.08388140761602e-08
21.725,-3.27516856543915e-08
21.7375,-5.25348302301643e-08
21.75,-7.0283519328193e-08
21.7625,-8.60828431499107e-08
21.775,-1.00060114710472e-07
