time,w_g
10.9125,-1.26194156137142e-05
10.925,-1.17050254051985e-05
10.9375,-1.07587505293332e-05
10.95,-9.79036577597151e-06
10.9625,-8.80974891413089e-06
10.975,-7.82685324721652e-06
10.9875,-6.85161049423339e-06
11,-5.89364288911607e-06
11.0125,-4.96222528534949e-06
11.025,-4.06634548745407e-06
11.0375,-3.2145086897525e-06
11.05,-2.41479267946433e-06
11.0625,-1.67431264174838e-06
11.075,-9.99280450835245e-07
11.0875,-3.95272885336107e-07
11.1,1.33109147789807e-07
11.1125,5.8227588913698e-07
11.125,9.49510350447915e-07
11.1375,1.23326709498021e-06
11.15,1.43293982912865e-06
11.1625,1.54884475713189e-06
11.175,1.58249768037262e-06
11.1875,1.53639305316078e-06
11.2,1.41386477383054e-06
11.2125,1.21915067344777e-06
11.225,9.57527167536847e-07
11.2375,6.34902018596919e-07
11.25,2.57903431671898e-07
11.2625,-1.6613056188713e-07
11.275,-6.2929458833948e-07
11.2875,-1.12326203511932e-06
11.3,-1.63928265510298e-06
11.3125,-2.16840499515622e-06
11.325,-2.70149334146387e-06
11.3375,-3.22931261306634e-06
11.35,-3.74278901104349e-06
11.3625,-4.23295717258254e-06
11.375,-4.6911352004019e-06
11.3875,-5.10899193941216e-06
11.4,-5.47867593091193e-06
11.4125,-5.79295054192256e-06
11.425,-6.04519978940683e-06
11.4375,-6.22949781536516e-06
11.45,-6.34084972459121e-06
11.4625,-6.37501699851145e-06
11.475,-6.3285995537158e-06
11.4875,-6.19939312592603e-06
11.5,-5.98604631203777e-06
11.5125,-5.68830967520937e-06
11.525,-5.30689155484198e-06
11.5375,-4.84356818193064e-06
11.55,-4.30106903666479e-06
11.5625,-3.68311915728531e-06
11.575,-2.99434431370943e-06
11.5875,-2.24023238439049e-06
11.6,-1.42711180402597e-06
11.6125,-5.62044511045827e-07
11.625,3.47271649079532e-07
11.6375,1.29275443474565e-06
11.65,2.26547540734637e-06
11.6625,3.25716120311783e-06
11.675,4.25613073931526e-06
11.6875,5.25702359544374e-06
11.7,6.24934788099123e-06
11.7125,7.22132730243578e-06
11.725,8.16567763943107e-06
11.7375,9.07328308906661e-06
11.75,9.93629240116681e-06
11.7625,1.07467388982048e-05
11.775,1.14974129294268e-05
11.7875,1.21819106640538e-05
11.8,1.27946822167291e-05
11.8125,1.33306668901568e-05
11.825,1.37860295711126e-05
11.8375,1.41575986660806e-05
11.85,1.44431160357242e-05
11.8625,1.46415027596085e-05
11.875,1.47525551195274e-05
11.8875,1.47771331181741e-05
11.9,1.47170761379078e-05
11.9125,1.45747182279054e-05
11.925,1.43535241727433e-05
11.9375,1.40579501538492e-05
11.95,1.36932009846543e-05
11.9625,1.32650938246973e-05
11.975,1.27801595493886e-05
11.9875,1.22456097254854e-05
12,1.16690388339125e-05
12.0125,1.10585530809187e-05
12.025,1.0422398723844e-05
12.0375,9.76914516013561e-06
12.05,9.10741712929872e-06
12.0625,8.4456547363982e-06
12.075,7.79270538997405e-06
12.0875,7.15714124455874e-06
12.1,6.54695322086875e-06
12.1125,5.96983478335928e-06
12.125,5.43295822448265e-06
12.1375,4.94293243373533e-06
12.15,4.50599237855104e-06
12.1625,4.1277241762842e-06
12.175,3.8126890476065e-06
12.1875,3.5645952086733e-06
12.2,3.38644459875889e-06
12.2125,3.28012993571311e-06
12.225,3.24674394550193e-06
12.2375,3.28647496510729e-06
12.25,3.39838711854666e-06
12.2625,3.58061911772472e-06
12.275,3.83066747909678e-06
12.2875,4.14496215406877e-06
12.3,4.51913694115058e-06
12.3125,4.94779460983749e-06
12.325,5.42521278946259e-06
12.3375,5.94473604784106e-06
12.35,6.4993315697287e-06
12.3625,7.08149756439146e-06
12.375,7.68326279679351e-06
12.3875,8.29649478728794e-06
12.4,8.91282589093111e-06
12.4125,9.52362317251911e-06
12.425,1.01203597267132e-05
12.4375,1.06948557598958e-05
12.45,1.12392085522948e-05
12.4625,1.17456739888876e-05
12.475,1.22068806076169e-05
12.4875,1.26161437841409e-05
12.5,1.29671298276676e-05
12.5125,1.32544409743861e-05
12.525,1.3473120163389e-05
12.5375,1.36191704502238e-05
12.55,1.36895605775547e-05
12.5625,1.36818437186238e-05
12.575,1.3594533833901e-05
12.5875,1.34269759936146e-05
12.6,1.31798338741415e-05
12.6125,1.28542107384626e-05
12.625,1.2452086900382e-05
12.6375,1.19764455701303e-05
12.65,1.14309600845773e-05
12.6625,1.08202000113175e-05
12.675,1.01494669298404e-05
12.6875,9.42452569630644e-06
12.7,8.65183974038438e-06
12.7125,7.83844863991266e-06
12.725,6.9916017940879e-06
12.7375,6.11907680121071e-06
12.75,5.22882657915478e-06
12.7625,4.32888181546329e-06
12.775,3.42752782560976e-06
12.7875,2.53288610300771e-06
12.8,1.65298092418864e-06
12.8125,7.95738125699685e-07
12.825,-3.14624058753694e-08
12.8375,-8.21399867701618e-07
12.85,-1.56756639328349e-06
12.8625,-2.26335519247969e-06
12.875,-2.90435904789494e-06
12.8875,-3.48023244443197e-06
12.9,-3.99666975119133e-06
12.9125,-4.44643806208657e-06
12.925,-4.8241499651263e-06
12.9375,-5.13026541348013e-06
12.95,-5.36330416821208e-06
12.9625,-5.52375232146559e-06
12.975,-5.61244647875173e-06
12.9875,-5.63138982407377e-06
13,-5.58327529499907e-06
13.0125,-5.47160711333363e-06
13.025,-5.30061767575585e-06
13.0375,-5.07520964289578e-06
13.05,-4.80092711684679e-06
13.0625,-4.48390546934285e-06
13.075,-4.1307464144864e-06
13.0875,-3.74843576594362e-06
13.1,-3.34425216344119e-06
13.1125,-2.92583694796913e-06
13.125,-2.50065597065766e-06
13.1375,-2.07676579966833e-06
13.15,-1.66075105120238e-06
13.1625,-1.26068273811287e-06
13.175,-8.84588301222369e-07
13.1875,-5.38789317164059e-07
13.2,-2.29675826448925e-07
13.2125,3.68954504839959e-08
13.225,2.55545731694534e-07
13.2375,4.21471436838261e-07
13.25,5.30670644770449e-07
13.2625,5.79802977511259e-07
13.275,5.66354292107193e-07
13.2875,4.88465167129528e-07
13.3,3.45243404363963e-07
13.3125,1.36531865366019e-07
13.325,-1.36936721310687e-07
13.3375,-4.737839609678e-07
13.35,-8.71762241314375e-07
13.3625,-1.32760063837294e-06
13.375,-1.83824871675692e-06
13.3875,-2.39776277591483e-06
13.4,-3.007020847305e-06
13.4125,-3.65025319761423e-06
13.425,-4.32509128432079e-06
13.4375,-5.0291908968007e-06
13.45,-5.75256958712726e-06
13.4625,-6.48910321775324e-06
13.475,-7.23105929742756e-06
13.4875,-7.97111878718931e-06
13.5,-8.70161371486381e-06
13.5125,-9.41526217475553e-06
13.525,-1.01047198046295e-05
13.5375,-1.07630662962733e-05
13.55,-1.1383695015372e-05
13.5625,-1.19601635127929e-05
13.575,-1.24866771861014e-05
13.5875,-1.29581093447603e-05
13.6,-1.33697831354781e-05
13.6125,-1.3717717071611e-05
13.625,-1.39986394353195e-05
13.6375,-1.42099873840012e-05
13.65,-1.43500583378992e-05
13.6625,-1.44178195286419e-05
13.675,-1.44128936335238e-05
13.6875,-1.4335967163406e-05
13.7,-1.4188388105643e-05
13.7125,-1.39725703887604e-05
13.725,-1.36914826766053e-05
13.7375,-1.33487404635241e-05
13.75,-1.29485885002084e-05
13.7625,-1.24961054080801e-05
13.775,-1.19967660734436e-05
13.7875,-1.14567256182782e-05
13.8,-1.08822954284958e-05
13.8125,-1.02802166709574e-05
13.825,-9.65743806306052e-06
13.8375,-9.02093306621314e-06
13.85,-8.37798816215125e-06
13.8625,-7.73592021525213e-06
13.875,-7.10183683413602e-06
13.8875,-6.48251987384508e-06
13.9,-5.88483157964204e-06
13.9125,-5.31517241717908e-06
13.925,-4.77928438318775e-06
13.9375,-4.28257076491888e-06
13.95,-3.82990121642817e-06
13.9625,-3.42538729474655e-06
13.975,-3.07267769950524e-06
13.9875,-2.77463635086305e-06
14,-2.53342640222743e-06
14.0125,-2.35049462645264e-06
14.025,-2.22644552068889e-06
14.0375,-2.16134803315639e-06
14.05,-2.15448050455748e-06
14.0625,-2.20434345623175e-06
14.075,-2.30846694099017e-06
14.0875,-2.46393545957937e-06
14.1,-2.66728193989489e-06
14.1125,-2.91433785138824e-06
14.125,-3.20038580736978e-06
14.1375,-3.52022771009398e-06
14.15,-3.86818594741086e-06
14.1625,-4.23812782486263e-06
14.175,-4.62388428191299e-06
14.1875,-5.01899726485463e-06
14.2,-5.41677958612647e-06
14.2125,-5.81058256034999e-06
14.225,-6.19364524852782e-06
14.2375,-6.55941710351126e-06
14.25,-6.90156343582418e-06
14.2625,-7.21401982030133e-06
14.275,-7.49093624919349e-06
14.2875,-7.72685327998109e-06
14.3,-7.91694969520721e-06
14.3125,-8.05676083137443e-06
14.325,-8.14243066419685e-06
14.3375,-8.17076874230414e-06
14.35,-8.13929637839856e-06
14.3625,-8.04613475030233e-06
14.375,-7.89018576700136e-06
14.3875,-7.67110512951036e-06
14.4,-7.38923572077468e-06
14.4125,-7.04566256468603e-06
14.425,-6.64223631118274e-06
14.4375,-6.18151273170149e-06
14.45,-5.66665815011185e-06
14.4625,-5.10177509823232e-06
14.475,-4.49092981155361e-06
14.4875,-3.83918270078255e-06
14.5,-3.15215860907074e-06
14.5125,-2.43567392439622e-06
14.525,-1.69586617748773e-06
14.5375,-9.39599858020762e-07
14.55,-1.73250453779906e-07
14.5625,5.96426168448387e-07
14.575,1.36260849826227e-06
14.5875,2.11873129530023e-06
14.6,2.85785390279125e-06
14.6125,3.57489836453944e-06
14.625,4.26201573281346e-06
14.6375,4.91340665291402e-06
14.65,5.52478542826368e-06
14.6625,6.09088206505816e-06
14.675,6.6075953156331e-06
14.6875,7.07113182944513e-06
14.7,7.47842106868575e-06
14.7125,7.82710380970575e-06
14.725,8.11540388504766e-06
14.7375,8.34225339570119e-06
14.75,8.50729193208476e-06
14.7625,8.6109686166718e-06
14.775,8.65438929664905e-06
14.7875,8.63926202594978e-06
14.8,8.56780974947856e-06
14.8125,8.44311691355126e-06
14.825,8.26875036131773e-06
14.8375,8.04891836149584e-06
14.85,7.78825153492419e-06
14.8625,7.49179974949805e-06
14.875,7.16510915863506e-06
14.8875,6.81362456818699e-06
14.9,6.44338145138372e-06
14.9125,6.06062496671177e-06
14.925,5.67153397364341e-06
14.9375,5.28245212915335e-06
14.95,4.8994815828438e-06
14.9625,4.52872922629703e-06
14.975,4.17596901861184e-06
14.9875,3.8468313228701e-06
15,3.54656967487212e-06
15.0125,3.28003324059785e-06
15.025,3.05169178619683e-06
15.0375,2.86540428324075e-06
15.05,2.72455888482917e-06
15.0625,2.63184803440153e-06
15.075,2.58935900447895e-06
15.0875,2.59852430055623e-06
15.1,2.66021869053394e-06
15.1125,2.77447086666722e-06
15.125,2.94054013538186e-06
15.1375,3.15734022408546e-06
15.15,3.42277151831769e-06
15.1625,3.73424669343544e-06
15.175,4.08859006347095e-06
15.1875,4.48216279946028e-06
15.2,4.91057877250341e-06
15.2125,5.3690456260832e-06
15.225,5.85256943387206e-06
15.2375,6.35561584441529e-06
15.25,6.87239018045248e-06
15.2625,7.39673704830764e-06
15.275,7.92243989086959e-06
15.2875,8.44354514967897e-06
15.3,8.95374226043602e-06
15.3125,9.44698076344984e-06
15.325,9.9174687842705e-06
15.3375,1.03593388173561e-05
15.35,1.07671977976823e-05
15.3625,1.1136103214261e-05
15.375,1.14616054664173e-05
15.3875,1.17394161394045e-05
15.4,1.19659281294746e-05
15.4125,1.21381866968657e-05
15.425,1.22537424726038e-05
15.4375,1.23109204390387e-05
15.45,1.23084930333211e-05
15.4625,1.22459569325556e-05
15.475,1.21234555169501e-05
15.4875,1.19418512552458e-05
15.5,1.17026504544412e-05
15.5125,1.14077755950064e-05
15.525,1.10599374259423e-05
15.5375,1.06624583820097e-05
15.55,1.02189748689575e-05
15.5625,9.73383875446858e-06
15.575,9.21171072553001e-06
15.5875,8.65763757828779e-06
15.6,8.0771864992796e-06
15.6125,7.47584623008828e-06
15.625,6.85941896534705e-06
15.6375,6.23370423330933e-06
15.65,5.6047538741591e-06
15.6625,4.97858732759198e-06
15.675,4.36117081982057e-06
15.6875,3.75823022211732e-06
15.7,3.17523966019012e-06
15.7125,2.61747636658191e-06
15.725,2.08989263674435e-06
15.7375,1.59692083863634e-06
15.75,1.14257015264311e-06
15.7625,7.30494045526389e-07
15.775,3.63664922060043e-07
15.7875,4.43550970693464e-08
15.8,-2.25473071748255e-07
15.8125,-4.44595580123067e-07
15.825,-6.12475716911997e-07
15.8375,-7.29168175222262e-07
15.85,-7.95382517631082e-07
15.8625,-8.12421947204945e-07
15.875,-7.82210428289358e-07
15.8875,-7.07311984463171e-07
15.9,-5.90758742267847e-07
15.9125,-4.36215498657629e-07
15.925,-2.47717526050734e-07
15.9375,-2.9753607923957e-08
15.95,2.12867179010912e-07
15.9625,4.75001145503391e-07
15.975,7.5128978813541e-07
15.9875,1.03621507026451e-06
16,1.32419607262868e-06
16.0125,1.60958924735562e-06
16.025,1.88678698057067e-06
16.0375,2.15032656684472e-06
16.05,2.39489119640472e-06
16.0625,2.6154175608879e-06
16.075,2.80716579295918e-06
16.0875,2.96575703472359e-06
16.1,3.08719664598026e-06
16.1125,3.1680110224633e-06
16.125,3.20507437509344e-06
16.1375,3.19604694491008e-06
16.15,3.13904633332337e-06
16.1625,3.03265733801343e-06
16.175,2.87618475177136e-06
16.1875,2.66951667671711e-06
16.2,2.41312500636519e-06
16.2125,2.10811878225186e-06
16.225,1.75621082441863e-06
16.2375,1.35964692079361e-06
16.25,9.2122634257896e-07
16.2625,4.4426750589456e-07
16.275,-6.75356310180871e-08
16.2875,-6.10044906083605e-07
16.3,-1.17859993429434e-06
16.3125,-1.76851306505864e-06
16.325,-2.37416268084825e-06
16.3375,-2.99236761389287e-06
16.35,-3.61355214008481e-06
16.3625,-4.23411193477094e-06
16.375,-4.84983138747611e-06
16.3875,-5.45401040283243e-06
16.4,-6.0415355852775e-06
16.4125,-6.60691606977312e-06
16.425,-7.14521322292927e-06
16.4375,-7.65163421379396e-06
16.45,-8.12189480687892e-06
16.4625,-8.551974666201e-06
16.475,-8.93827554083211e-06
16.4875,-9.27778827599744e-06
16.5,-9.56804065778857e-06
16.5125,-9.80691834960406e-06
16.525,-9.9930902753132e-06
16.5375,-1.01257610253681e-05
16.55,-1.02046846305369e-05
16.5625,-1.02302455725149e-05
16.575,-1.02034397395279e-05
16.5875,-1.01258002693225e-05
16.6,-9.99951802023818e-06
16.6125,-9.82703020162426e-06
16.625,-9.61154786465096e-06
16.6375,-9.35671128610119e-06
16.65,-9.06649998271143e-06
16.6625,-8.74520469085923e-06
16.675,-8.39757748317662e-06
16.6875,-8.02858432948157e-06
16.7,-7.64327744584225e-06
16.7125,-7.24693953025964e-06
16.725,-6.84493119133394e-06
16.7375,-6.44261164495654e-06
16.75,-6.04514059740549e-06
16.7625,-5.65772015717886e-06
16.775,-5.28519182268588e-06
16.7875,-4.93219636607403e-06
16.8,-4.60296596955009e-06
16.8125,-4.30164248487618e-06
16.825,-4.03189744025381e-06
16.8375,-3.79699769291849e-06
16.85,-3.599604619328e-06
16.8625,-3.44174982423228e-06
16.875,-3.32507081398292e-06
16.8875,-3.2508254737828e-06
16.9,-3.2195365286614e-06
16.9125,-3.23128161439292e-06
16.925,-3.28542747314458e-06
16.9375,-3.38078094315517e-06
16.95,-3.51579344069841e-06
16.9625,-3.68831465661187e-06
16.975,-3.89548902130921e-06
16.9875,-4.13433704789329e-06
17,-4.40137589371535e-06
17.0125,-4.69285438791793e-06
17.025,-5.00443661365034e-06
17.0375,-5.33155064206614e-06
17.05,-5.66960425129086e-06
17.0625,-6.01387132329561e-06
17.075,-6.35925060280631e-06
17.0875,-6.70061289777919e-06
17.1,-7.03311163444453e-06
17.1125,-7.35181409336064e-06
17.125,-7.65180853576066e-06
17.1375,-7.92856001236599e-06
17.15,-8.17769219860225e-06
17.1625,-8.39498040358884e-06
17.175,-8.57671342403909e-06
17.1875,-8.71963867348529e-06
17.2,-8.82078569333504e-06
17.2125,-8.87765768634517e-06
17.225,-8.88836830063367e-06
17.2375,-8.85148992728031e-06
17.25,-8.76609307303936e-06
17.2625,-8.63174949985006e-06
17.275,-8.4486590251427e-06
17.2875,-8.21762214870342e-06
17.3,-7.93990199568224e-06
17.3125,-7.61723930228319e-06
17.325,-7.25198802527734e-06
17.3375,-6.8469668304853e-06
17.35,-6.4053435373086e-06
17.3625,-5.93079071868823e-06
17.375,-5.42728162890687e-06
17.3875,-4.8990811981464e-06
17.4,-4.3508307682451e-06
17.4125,-3.78731279509797e-06
17.425,-3.21343968971618e-06
17.4375,-2.63425051891001e-06
17.45,-2.05478227284837e-06
17.4625,-1.48002315765187e-06
17.475,-9.14984447227051e-07
17.4875,-3.64364908203121e-07
17.5,1.67191538172245e-07
17.5125,6.75411881767758e-07
17.525,1.15607216968189e-06
17.5375,1.6059716032887e-06
17.55,2.02088709947606e-06
17.5625,2.40087987683357e-06
17.575,2.74032991240124e-06
17.5875,3.03550737884094e-06
17.6,3.289416099826e-06
17.6125,3.49916727094151e-06
17.625,3.66494298228557e-06
17.6375,3.78661829993986e-06
17.65,3.86494013812371e-06
17.6625,3.90100957803982e-06
17.675,3.89646345108123e-06
17.6875,3.85337998864129e-06
17.7,3.77433387926881e-06
17.7125,3.66230595830626e-06
17.725,3.52062506209722e-06
17.7375,3.35294003772172e-06
17.75,3.16322054965088e-06
17.7625,2.95568787332902e-06
17.775,2.73460758230112e-06
17.7875,2.5045956510014e-06
17.8,2.2701674728553e-06
17.8125,2.03599321121367e-06
17.825,1.80655060156334e-06
17.8375,1.58663830527834e-06
17.85,1.38070793035195e-06
17.8625,1.19165901001384e-06
17.875,1.0243862460522e-06
17.8875,8.82376462882855e-07
17.9,7.68939326485077e-07
17.9125,6.87012266394023e-07
17.925,6.39103127285149e-07
17.9375,6.27229717964161e-07
17.95,6.53048266606822e-07
17.9625,7.17627682490747e-07
17.975,8.21551859890596e-07
17.9875,9.64947662650979e-07
18,1.1476997318279e-06
18.0125,1.36828228092888e-06
18.025,1.62646729241913e-06
18.0375,1.91658355157182e-06
18.05,2.24143587302299e-06
18.0625,2.5990382878651e-06
18.075,2.98121077332376e-06
18.0875,3.38692305515904e-06
18.1,3.81180155732798e-06
18.1125,4.25214573358344e-06
18.125,4.70346438452259e-06
18.1375,5.1613990637469e-06
18.15,5.6213928401334e-06
18.1625,6.07893918800823e-06
18.175,6.52937487667484e-06
18.1875,6.96830587378499e-06
18.2,7.39127173819928e-06
18.2125,7.79385420119689e-06
18.225,8.17205502720146e-06
18.2375,8.52193408733433e-06
18.25,8.83996687330923e-06
18.2625,9.12314575623069e-06
18.275,9.36857089074581e-06
18.2875,9.57403503336407e-06
18.3,9.73756765847695e-06
18.3125,9.85760626824489e-06
18.325,9.93315843683398e-06
18.3375,9.96367279161663e-06
18.35,9.94911679143656e-06
18.3625,9.89010729855085e-06
18.375,9.78757278992664e-06
18.3875,9.64277929931894e-06
18.4,9.45759439461262e-06
18.4125,9.23434532131384e-06
18.425,8.97560968553236e-06
18.4375,8.68448567971523e-06
18.45,8.36421479810546e-06
18.4625,8.01850561938998e-06
18.475,7.65125988267819e-06
18.4875,7.26657416097751e-06
18.5,6.86873317366382e-06
18.5125,6.46205284928943e-06
18.525,6.05090963217876e-06
18.5375,5.63962193722873e-06
18.55,5.23249372330714e-06
18.5625,4.8337624608856e-06
18.575,4.44758316657662e-06
18.5875,4.07784731003335e-06
18.6,3.72817343293783e-06
18.6125,3.40190663765153e-06
18.625,3.10205477365998e-06
18.6375,2.83128971017896e-06
18.65,2.59192858711967e-06
18.6625,2.38575719611363e-06
18.675,2.21423381410277e-06
18.6875,2.07834488541629e-06
18.7,1.97856944783499e-06
18.7125,1.91483934679044e-06
18.725,1.88674909973451e-06
18.7375,1.89338214015633e-06
18.75,1.93324797703304e-06
18.7625,2.0046508456976e-06
18.775,2.10545202794292e-06
18.7875,2.23303080944035e-06
18.8,2.38455336886303e-06
18.8125,2.55669775574429e-06
18.825,2.74593253781128e-06
18.8375,2.94857638977582e-06
18.85,3.16066543308142e-06
18.8625,3.3782694733368e-06
18.875,3.59722920717379e-06
18.8875,3.81335832452762e-06
18.9,4.02257445392941e-06
18.9125,4.22080581115772e-06
18.925,4.40411710988921e-06
18.9375,4.56874594014062e-06
18.95,4.71117150247853e-06
18.9625,4.82808683120078e-06
18.975,4.91657303477198e-06
18.9875,4.97401160305736e-06
19,4.99808806662125e-06
19.0125,4.9868869089047e-06
19.025,4.93895415095547e-06
19.0375,4.85324535119234e-06
19.05,4.72913057516287e-06
19.0625,4.56643631453592e-06
19.075,4.36547183953177e-06
19.0875,4.1269830761628e-06
19.1,3.85213720487852e-06
19.1125,3.54253952903687e-06
19.125,3.20018017074865e-06
19.1375,2.82743167813285e-06
19.15,2.42689220753514e-06
19.1625,2.00190864895543e-06
19.175,1.5556420371054e-06
19.1875,1.09166128259645e-06
19.2,6.13697955046713e-07
19.2125,1.2577403704588e-07
19.225,-3.68113278778508e-07
19.2375,-8.63969181902664e-07
19.25,-1.357449087974e-06
19.2625,-1.84455037754351e-06
19.275,-2.32102581261093e-06
19.2875,-2.78270381857966e-06
19.3,-3.22683132059621e-06
19.3125,-3.64928540394347e-06
19.325,-4.04677695889167e-06
19.3375,-4.41628674575368e-06
19.35,-4.75515819748371e-06
19.3625,-5.06103571147996e-06
19.375,-5.33200559193387e-06
19.3875,-5.56648604667329e-06
19.4,-5.76333754700232e-06
19.4125,-5.92189032265686e-06
19.425,-6.04188282776849e-06
19.4375,-6.12342909044633e-06
19.45,-6.16715604691421e-06
19.4625,-6.17409727523543e-06
19.475,-6.1457084113937e-06
19.4875,-6.08384888391516e-06
19.5,-5.99069517905381e-06
19.5125,-5.86871835150735e-06
19.525,-5.72084111712916e-06
19.5375,-5.55037042575571e-06
19.55,-5.3604699458829e-06
19.5625,-5.1547906684593e-06
19.575,-4.93697332140458e-06
19.5875,-4.71082305290668e-06
19.6,-4.4801965791123e-06
19.6125,-4.24890353977116e-06
19.625,-4.02084207611752e-06
19.6375,-3.79964356452305e-06
19.65,-3.58897527562526e-06
19.6625,-3.39224044476996e-06
19.675,-3.21266110014994e-06
19.6875,-3.05321819246252e-06
19.7,-2.9166050947774e-06
19.7125,-2.80512403575723e-06
19.725,-2.72083232532432e-06
19.7375,-2.6653419679106e-06
19.75,-2.63979297973842e-06
19.7625,-2.64511355761562e-06
19.775,-2.68178965978878e-06
19.7875,-2.74975144815343e-06
19.8,-2.84856759751337e-06
19.8125,-2.97756629980699e-06
19.825,-3.13545906383995e-06
19.8375,-3.32076450890238e-06
19.85,-3.53138536274221e-06
19.8625,-3.76514415968081e-06
19.875,-4.01940216117032e-06
19.8875,-4.29135399252596e-06
19.9,-4.5779117528549e-06
19.9125,-4.87569401642114e-06
19.925,-5.18131681438573e-06
19.9375,-5.49101568833753e-06
19.95,-5.80120358881871e-06
19.9625,-6.10816222044008e-06
19.975,-6.40814434343628e-06
19.9875,-6.69759996920752e-06
20,-6.97283299765611e-06
20.0125,-7.2303421623635e-06
20.025,-7.46691375998432e-06
20.0375,-7.67931647355182e-06
20.05,-7.86491335293593e-06
20.0625,-8.02111578654753e-06
20.075,-8.14574220753735e-06
20.0875,-8.23688902027241e-06
20.1,-8.2930317315848e-06
20.1125,-8.31300074051293e-06
20.125,-8.29596480823497e-06
20.1375,-8.24167747707362e-06
20.15,-8.15021737130474e-06
20.1625,-8.02207537592575e-06
20.175,-7.85817843014625e-06
20.1875,-7.65973808745267e-06
20.2,-7.42839821320342e-06
20.2125,-7.16613664287708e-06
20.225,-6.87511133065601e-06
20.2375,-6.55805408771898e-06
20.25,-6.21794495968282e-06
20.2625,-5.85782124943144e-06
20.275,-5.48101385006474e-06
20.2875,-5.09106906962226e-06
20.3,-4.69156330100726e-06
20.3125,-4.28619108349113e-06
20.325,-3.87860400055202e-06
20.3375,-3.47250234432985e-06
20.35,-3.07151329375797e-06
20.3625,-2.67916855461064e-06
20.375,-2.29893102258677e-06
20.3875,-1.93393523942415e-06
20.4,-1.58728918980853e-06
20.4125,-1.26159266120679e-06
20.425,-9.5931203723937e-07
20.4375,-6.82625176128216e-07
20.45,-4.3341463100387e-07
20.4625,-2.13062442322986e-07
20.475,-2.26825832976476e-08
20.4875,1.36970657093447e-07
20.5,2.65515837238222e-07
20.5125,3.63058668315558e-07
20.525,4.30022019163933e-07
20.5375,4.67229545487196e-07
20.55,4.75809773356367e-07
20.5625,4.572854416212e-07
20.575,4.13489232098387e-07
20.5875,3.46581078197173e-07
20.6,2.58968319762723e-07
20.6125,1.53339036687185e-07
20.625,3.25712959561527e-08
20.6375,-1.00291617927937e-07
20.65,-2.42055260698606e-07
20.6625,-3.89418396749305e-07
20.675,-5.3902209820777e-07
20.6875,-6.87471924836849e-07
20.7,-8.31419896104381e-07
20.7125,-9.67551824307575e-07
20.725,-1.09265560632771e-06
20.7375,-1.20368432376686e-06
20.75,-1.2977329939465e-06
20.7625,-1.37214440805322e-06
20.775,-1.42448723641346e-06
20.7875,-1.45263380225719e-06
20.8,-1.45468381346166e-06
20.8125,-1.42904248585187e-06
20.825,-1.37458628056543e-06
20.8375,-1.29047013326477e-06
20.85,-1.17621588622607e-06
20.8625,-1.031739272687e-06
20.875,-8.57307311409645e-07
20.8875,-6.53546121033562e-07
20.9,-4.21497349896727e-07
20.9125,-1.62510581920794e-07
20.925,1.21727006735094e-07
20.9375,4.29163938517938e-07
20.95,7.57602203755348e-07
20.9625,1.10429031246798e-06
20.975,1.46665462978272e-06
20.9875,1.84114019985783e-06
21,2.22432636065821e-06
21.0125,2.61587680347116e-06
21.025,3.00905693483106e-06
21.0375,3.40136181783365e-06
21.05,3.78936270088186e-06
21.0625,4.16974003868128e-06
21.075,4.53919631317259e-06
21.0875,4.89449007374508e-06
21.1,5.23260203808723e-06
21.1125,5.55063778075715e-06
21.125,5.84592571287435e-06
21.1375,6.11612777231037e-06
21.15,6.359054757493e-06
21.1625,6.57285308459113e-06
21.175,6.75603915904309e-06
21.1875,6.9074090944861e-06
21.2,7.02612660268039e-06
21.2125,7.11173115818472e-06
21.225,7.16405848848531e-06
21.2375,7.18338482313483e-06
21.25,7.17032911780758e-06
21.2625,7.12588755216673e-06
21.275,7.05133820248974e-06
21.2875,6.9481860431327e-06
21.3,6.81829418105866e-06
21.3125,6.66384966523079e-06
21.325,6.48736956440319e-06
21.3375,6.29144204546616e-06
21.35,6.07882507897167e-06
21.3625,5.85255346959144e-06
21.375,5.61574577277636e-06
21.3875,5.37151368377579e-06
21.4,5.12310919597122e-06
21.4125,4.87375847373651e-06
21.425,4.62652758752091e-06
21.4375,4.38452721539844e-06
21.45,4.15082692023872e-06
21.4625,3.92828334470023e-06
21.475,3.71954309714827e-06
21.4875,3.52714421009701e-06
21.5,3.35328257824422e-06
21.5125,3.19989258039008e-06
21.525,3.06862296164689e-06
21.5375,2.96098131473584e-06
21.55,2.87797676316365e-06
21.5625,2.82034045837235e-06
21.575,2.78837690245316e-06
21.5875,2.78212737206323e-06
21.6,2.80137544103999e-06
21.6125,2.84541340278762e-06
21.625,2.91323625851979e-06
21.6375,3.00364199671969e-06
21.65,3.1149756411488e-06
21.6625,3.24533674390879e-06
21.675,3.39251525118786e-06
21.6875,3.55415026640667e-06
21.7,3.72771498217195e-06
21.7125,3.91037412171126e-06
21.725,4.09927873145193e-06
21.7375,4.29151728354599e-06
21.75,4.48402329206232e-06
21.7625,4.67371724923461e-06
21.775,4.85747378769864e-06
21.7875,5.03231247179779e-06
21.8,5.19525443976659e-06
21.8125,5.34350395249392e-06
21.825,5.47444624386346e-06
21.8375,5.58560853032332e-06
21.85,5.6747970442191e-06
21.8625,5.73988715348508e-06
21.875,5.77916995606527e-06
